"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"71","Wednesday 11th September 2019 21:00","https://sullygnome.com/channel/sykkuno/stream/35625314432","555","1690","2812","1343","141","22174","2270","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"72","Wednesday 11th September 2019 00:05","https://sullygnome.com/channel/sykkuno/stream/35616636288","339","1503","1796","477","86","9887","1682","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"73","Monday 9th September 2019 23:10","https://sullygnome.com/channel/sykkuno/stream/35605843552","469","1657","3986","1195","149","17323","2165","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"74","Saturday 7th September 2019 22:31","https://sullygnome.com/channel/sykkuno/stream/35582548928","538","1410","1670","934","106","14569","1665","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"75","Friday 6th September 2019 01:27","https://sullygnome.com/channel/sykkuno/stream/35559033936","437","1321","1920","1285","171","15335","1940","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Wednesday 4th September 2019 23:05","https://sullygnome.com/channel/sykkuno/stream/35547030096","324","1217","1544","672","122","8634","1374","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Monday 2nd September 2019 22:45","https://sullygnome.com/channel/sykkuno/stream/35525128560","480","1646","4770","1640","198","15811","1860","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Saturday 31st August 2019 01:09","https://sullygnome.com/channel/sykkuno/stream/35489961312","365","714","976","735","117","5896","878","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Friday 30th August 2019 00:27","https://sullygnome.com/channel/sykkuno/stream/35478012048","332","698","1749","910","165","7555","1373","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Tuesday 27th August 2019 23:15","https://sullygnome.com/channel/sykkuno/stream/35454293664","120","222","265","44","19","875","332","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Thursday 22nd August 2019 22:28","https://sullygnome.com/channel/sykkuno/stream/35394095872","346","336","458","157","26","2720","423","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Tuesday 20th August 2019 23:45","https://sullygnome.com/channel/sykkuno/stream/35371760224","375","526","1425","400","61","5273","796","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Monday 19th August 2019 00:39","https://sullygnome.com/channel/sykkuno/stream/35349394064","290","258","319","143","28","1723","322","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Friday 16th August 2019 22:53","https://sullygnome.com/channel/sykkuno/stream/35322675408","291","280","344","140","29","1821","346","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Wednesday 14th August 2019 23:24","https://sullygnome.com/channel/sykkuno/stream/35298411504","275","325","493","146","30","2016","393","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Tuesday 13th August 2019 23:05","https://sullygnome.com/channel/sykkuno/stream/35285217024","429","1176","5920","537","74","6780","916","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Sunday 11th August 2019 21:57","https://sullygnome.com/channel/sykkuno/stream/35259168928","257","249","287","48","11","1171","247","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Wednesday 7th August 2019 23:45","https://sullygnome.com/channel/sykkuno/stream/35207596048","254","225","311","116","27","1503","319","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Wednesday 7th August 2019 00:33","https://sullygnome.com/channel/sykkuno/stream/35195234384","281","242","296","142","28","1736","347","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Monday 5th August 2019 22:11","https://sullygnome.com/channel/sykkuno/stream/35180924768","63","154","225","23","18","1217","833","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Saturday 3rd August 2019 00:16","https://sullygnome.com/channel/sykkuno/stream/35144039152","283","232","266","473","99","3898","820","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Thursday 1st August 2019 23:36","https://sullygnome.com/channel/sykkuno/stream/35130852592","323","243","289","91","17","1401","266","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Tuesday 30th July 2019 23:25","https://sullygnome.com/channel/sykkuno/stream/35104246208","424","231","358","277","38","2179","279","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Saturday 27th July 2019 23:31","https://sullygnome.com/channel/sykkuno/stream/35067588464","343","174","201","41","7","985","179","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Wednesday 24th July 2019 21:48","https://sullygnome.com/channel/sykkuno/stream/35030676192","296","183","213","109","21","1150","221","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Saturday 20th July 2019 22:03","https://sullygnome.com/channel/sykkuno/stream/34982102480","311","176","207","52","9","1052","200","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Tuesday 16th July 2019 23:43","https://sullygnome.com/channel/sykkuno/stream/34931817248","271","264","544","113","23","1527","309","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Saturday 13th July 2019 22:58","https://sullygnome.com/channel/sykkuno/stream/34894251184","226","190","271","35","9","963","226","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Tuesday 9th July 2019 22:03","https://sullygnome.com/channel/sykkuno/stream/34843632512","356","154","188","132","22","1285","223","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Friday 5th July 2019 23:07","https://sullygnome.com/channel/sykkuno/stream/34794320016","263","129","237","14","2","808","148","League of Legends|League_of_Legends|https://static-cdn.jtvnw.net/ttv-boxart/League%20of%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Teamfight Tactics|Teamfight_Tactics|https://static-cdn.jtvnw.net/ttv-boxart/Teamfight%20Tactics-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
