"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"89","Friday 18th September 2020 17:20","https://sullygnome.com/channel/tubbo/stream/642166450","114","15359","16605","3578","1789","39461","15382","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Thursday 17th September 2020 19:19","https://sullygnome.com/channel/tubbo/stream/635709938","160","15482","25484","4824","1754","44714","13771","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Wednesday 16th September 2020 17:55","https://sullygnome.com/channel/tubbo/stream/627161682","94","16525","20383","3284","1876","37425","16138","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Sunday 13th September 2020 17:50","https://sullygnome.com/channel/tubbo/stream/603913458","205","14490","29937","7050","2014","76948","14358","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Saturday 12th September 2020 18:39","https://sullygnome.com/channel/tubbo/stream/595001458","200","23597","43522","15506","4430","147779","37286","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Friday 11th September 2020 18:01","https://sullygnome.com/channel/tubbo/stream/585073858","163","9410","14742","4672","1698","45208","15388","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Thursday 10th September 2020 18:43","https://sullygnome.com/channel/tubbo/stream/577465058","91","15592","16466","2456","1637","29797","19864","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Wednesday 9th September 2020 18:49","https://sullygnome.com/channel/tubbo/stream/569482450","160","15139","18943","3836","1394","46277","15676","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Tuesday 8th September 2020 18:23","https://sullygnome.com/channel/tubbo/stream/560960706","141","9280","22351","5116","2046","40768","16307","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Monday 7th September 2020 16:39","https://sullygnome.com/channel/tubbo/stream/551434130","80","14833","16766","1887","1258","21556","10870","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Saturday 5th September 2020 17:34","https://sullygnome.com/channel/tubbo/stream/534226882","130","11826","15390","2658","1181","28697","11349","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Friday 4th September 2020 18:15","https://sullygnome.com/channel/tubbo/stream/525053202","164","12034","14303","3105","1129","34840","10690","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Among Us|among_Us|https://static-cdn.jtvnw.net/ttv-boxart/Among%20Us-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
