"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"185","Sunday 26th April 2020 18:30","https://sullygnome.com/channel/tommyinnit/stream/1347023841","165","1268","1772","345","115","4583","1282","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"186","Saturday 25th April 2020 20:27","https://sullygnome.com/channel/tommyinnit/stream/1331828929","107","966","1070","148","74","0","1169","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"187","Friday 24th April 2020 19:36","https://sullygnome.com/channel/tommyinnit/stream/1313146737","143","1242","1469","167","74","4237","1723","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"188","Thursday 23rd April 2020 20:04","https://sullygnome.com/channel/tommyinnit/stream/1296653489","130","1075","1222","220","97","3171","1152","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"189","Wednesday 22nd April 2020 20:07","https://sullygnome.com/channel/tommyinnit/stream/1282354257","67","1081","1126","89","89","946","946","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"190","Tuesday 21st April 2020 20:08","https://sullygnome.com/channel/tommyinnit/stream/1272314625","66","1111","1223","158","126","2114","1691","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"191","Monday 20th April 2020 20:04","https://sullygnome.com/channel/tommyinnit/stream/1266358353","130","1116","1219","180","80","3761","1517","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"192","Sunday 19th April 2020 20:07","https://sullygnome.com/channel/tommyinnit/stream/1252844545","112","1081","1173","187","93","3148","1252","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"193","Saturday 18th April 2020 18:48","https://sullygnome.com/channel/tommyinnit/stream/1235140145","191","1639","2938","1586","488","19687","4680","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"194","Friday 17th April 2020 20:45","https://sullygnome.com/channel/tommyinnit/stream/37600332992","45","813","903","48","48","896","896","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"195","Thursday 16th April 2020 20:02","https://sullygnome.com/channel/tommyinnit/stream/37579218576","57","893","966","82","82","1932","1137","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"196","Wednesday 15th April 2020 20:08","https://sullygnome.com/channel/tommyinnit/stream/37561202432","81","1162","1297","65","52","2137","1280","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"197","Tuesday 14th April 2020 20:05","https://sullygnome.com/channel/tommyinnit/stream/37543068256","129","1011","1191","203","90","3378","1379","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"198","Monday 13th April 2020 20:04","https://sullygnome.com/channel/tommyinnit/stream/37525425776","100","997","1113","126","72","1969","824","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"199","Sunday 12th April 2020 20:17","https://sullygnome.com/channel/tommyinnit/stream/37508105424","117","695","759","100","50","2286","1143","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"200","Saturday 11th April 2020 20:00","https://sullygnome.com/channel/tommyinnit/stream/37488922064","164","1034","1253","196","71","4760","1545","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
