"","Stream start time","Stream URL","Stream length","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"75","Thursday 23rd April 2020 21:16","https://sullygnome.com/channel/jacksepticeye/stream/1297841841","118","5756","6522","3343","1910","17956","8853","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"76","Tuesday 21st April 2020 18:10","https://sullygnome.com/channel/jacksepticeye/stream/1271825249","214","6281","6979","5784","1542","30486","8129","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Folklore Hunter|Folklore_Hunter|https://static-cdn.jtvnw.net/ttv-boxart/Folklore%20Hunter-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Totally Reliable Delivery Service|Totally_Reliable_Delivery_Service|https://static-cdn.jtvnw.net/ttv-boxart/Totally%20Reliable%20Delivery%20Service-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"77","Sunday 19th April 2020 18:06","https://sullygnome.com/channel/jacksepticeye/stream/1250699473","143","8056","9085","4682","1872","35939","11626","Minecraft|Minecraft|https://static-cdn.jtvnw.net/ttv-boxart/Minecraft-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"78","Tuesday 14th April 2020 18:22","https://sullygnome.com/channel/jacksepticeye/stream/37541354512","217","3658","4700","4676","1246","34094","8212","Resident Evil 3|Resident_Evil_3|https://static-cdn.jtvnw.net/ttv-boxart/Resident%20Evil%203-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|GTFO|GTFO|https://static-cdn.jtvnw.net/ttv-boxart/GTFO-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"79","Sunday 12th April 2020 13:47","https://sullygnome.com/channel/jacksepticeye/stream/37502570416","147","7264","8822","3931","1572","15439","4813","Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"80","Saturday 11th April 2020 18:05","https://sullygnome.com/channel/jacksepticeye/stream/37486882128","129","5385","5692","2656","1180","19298","6768","Golf It!|Golf_It_|https://static-cdn.jtvnw.net/ttv-boxart/Golf%20It%21-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"81","Friday 10th April 2020 18:02","https://sullygnome.com/channel/jacksepticeye/stream/37467249088","118","9483","10378","3307","1653","16835","6677","Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"82","Saturday 4th April 2020 18:00","https://sullygnome.com/channel/jacksepticeye/stream/1081101377","149","5595","6079","3968","1587","30727","10100","Don't Starve Together|Dont_Starve_Together|https://static-cdn.jtvnw.net/ttv-boxart/Don%27t%20Starve%20Together-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|skribbl.io|skribbl.io|https://static-cdn.jtvnw.net/ttv-boxart/skribbl.io-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"83","Wednesday 1st April 2020 14:02","https://sullygnome.com/channel/jacksepticeye/stream/1039688001","132","7032","7853","3354","1490","17028","6937","Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"84","Tuesday 31st March 2020 20:00","https://sullygnome.com/channel/jacksepticeye/stream/1032839361","164","4650","5309","4519","1643","17558","5665","Half-Life 2|Half-Life_2|https://static-cdn.jtvnw.net/ttv-boxart/Half-Life%202-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"85","Monday 30th March 2020 19:06","https://sullygnome.com/channel/jacksepticeye/stream/1020900753","158","8491","9043","3937","1574","18646","6241","Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"86","Sunday 29th March 2020 18:04","https://sullygnome.com/channel/jacksepticeye/stream/1008643521","115","4667","5243","4094","2047","26381","11655","Mario Kart 8|Mario_Kart_8|https://static-cdn.jtvnw.net/ttv-boxart/Mario%20Kart%208-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"87","Friday 27th March 2020 18:10","https://sullygnome.com/channel/jacksepticeye/stream/983037185","124","3321","3773","2883","1281","12261","5449","GTFO|GTFO|https://static-cdn.jtvnw.net/ttv-boxart/GTFO-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"88","Wednesday 25th March 2020 20:57","https://sullygnome.com/channel/jacksepticeye/stream/961944737","167","6609","8297","6094","2031","21167","6327","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"89","Sunday 22nd March 2020 16:13","https://sullygnome.com/channel/jacksepticeye/stream/922766817","166","6908","8597","6048","2016","20993","6146","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"90","Friday 20th March 2020 20:57","https://sullygnome.com/channel/jacksepticeye/stream/902126257","197","6613","8684","6899","1971","24175","6309","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Animal Crossing: New Horizons|animal_Crossing|https://static-cdn.jtvnw.net/ttv-boxart/./Animal%20Crossing:%20New%20Horizons-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"91","Tuesday 17th March 2020 18:58","https://sullygnome.com/channel/jacksepticeye/stream/869426449","226","4364","8839","3783","945","23320","5423","Terraria|Terraria|https://static-cdn.jtvnw.net/ttv-boxart/Terraria-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"92","Tuesday 3rd March 2020 22:55","https://sullygnome.com/channel/jacksepticeye/stream/766837713","169","1966","2150","2186","728","8248","2479","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Apex Legends|apex_Legends|https://static-cdn.jtvnw.net/ttv-boxart/Apex%20Legends-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"93","Saturday 29th February 2020 18:16","https://sullygnome.com/channel/jacksepticeye/stream/744570881","328","1057","1294","1601","291","19209","3230","Super Smash Bros. Ultimate|Nintendo_Switch_Super_Smash_Bros._working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Smash%20Bros.%20Ultimate-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"94","Saturday 29th February 2020 16:03","https://sullygnome.com/channel/jacksepticeye/stream/743427361","41","2098","2598","193","257","5096","2368","Super Smash Bros. Ultimate|Nintendo_Switch_Super_Smash_Bros._working_title_|https://static-cdn.jtvnw.net/ttv-boxart/Super%20Smash%20Bros.%20Ultimate-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"95","Tuesday 28th January 2020 19:15","https://sullygnome.com/channel/jacksepticeye/stream/552690513","269","1451","1830","3418","759","20133","4474","GTFO|GTFO|https://static-cdn.jtvnw.net/ttv-boxart/GTFO-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Snakeybus|SnakeyBus|https://static-cdn.jtvnw.net/ttv-boxart/Snakeybus-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"96","Tuesday 21st January 2020 20:34","https://sullygnome.com/channel/jacksepticeye/stream/513701905","265","2293","3070","2688","597","15269","2895","GTFO|GTFO|https://static-cdn.jtvnw.net/ttv-boxart/GTFO-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"97","Friday 17th January 2020 20:13","https://sullygnome.com/channel/jacksepticeye/stream/489434625","181","1322","1649","1964","604","7590","2335","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"98","Thursday 16th January 2020 20:38","https://sullygnome.com/channel/jacksepticeye/stream/483821745","171","1882","2083","3010","1003","9913","2914","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Sekiro: Shadows Die Twice|Sekiro_Shadows_Die_Twice|https://static-cdn.jtvnw.net/ttv-boxart/./Sekiro:%20Shadows%20Die%20Twice-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"99","Wednesday 15th January 2020 20:24","https://sullygnome.com/channel/jacksepticeye/stream/478478609","200","1839","2079","3616","1033","13689","3503","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100|Bloodborne|Bloodborne|https://static-cdn.jtvnw.net/ttv-boxart/Bloodborne-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
"100","Monday 13th January 2020 20:37","https://sullygnome.com/channel/jacksepticeye/stream/467493217","97","1563","1818","2240","1120","9571","4785","Just Chatting|Just_Chatting|https://static-cdn.jtvnw.net/ttv-boxart/Just%20Chatting-136x190.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100"
